,f_location,latitude,longitude,location
249,"Gong Wei Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.05962,121.75727,拱为路2600弄
250,"Gonghecun, Minhang District, Shanghai, China, 200241",31.04973,121.46464,共和村
251,"Gongyicun, Pudong, Shanghai, China, 201201",31.25276,121.707806,共一村杨家宅
252,"China, Shang Hai Shi, Chang Ning Qu, 江苏北路105弄 邮政编码: 200042",31.225668,121.42561,古桐南路117弄
253,"Shanghai, China",31.230416,121.473701,古棕路168弄
254,"Gudongcun, Pudong, Shanghai, China, 201209",31.29569,121.664719,顾东村
255,"Gusancun, Pudong, Shanghai, China, 201209",31.29479,121.67625,顾三村
256,"Gu Tang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2347474,121.662719,顾唐路138弄
257,"Gu Tang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2347474,121.662719,顾唐路3281弄
258,"China, Shang Hai Shi, Pu Dong Xin Qu, 洋泾港崮山路157号 邮政编码: 200135",31.24663,121.55204,崮山路157号
259,"Gu Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200135",31.24283,121.55751,崮山路251弄
260,"China, Shang Hai Shi, Pu Dong Xin Qu, 洋泾港崮山路311号 邮政编码: 200135",31.24535,121.55429,崮山路311号
261,"Gu Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200135",31.24283,121.55751,崮山路322弄
262,"China, Shang Hai Shi, Pu Dong Xin Qu, 崮山路717号 邮政编码: 200135",31.23917,121.5604,崮山路717号
263,"Guan Yue Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.12007,121.58809,关岳路181弄
264,"Guan Yue Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.12007,121.58809,关岳路338弄
265,"Guan Hai Lu, Shang Hai Shi, China",31.47363,121.90632,观海路1588弄
266,"Guangmingcun, Fengxian District, Shanghai, China, 201406",30.916138,121.50642,光明村
267,"Guang Lan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201203",31.21091,121.61792,广兰路1166弄
268,"Guo Zhan Lu, 周家渡 Pu Dong Xin Qu, Shang Hai Shi, China",31.1807836,121.4854407,国展路1756号工地生活区
269,"Guo Zhan Lu, 周家渡 Pu Dong Xin Qu, Shang Hai Shi, China",31.1807836,121.4854407,国展路1786号工地生活区
270,"Guo Zhan Lu, 周家渡 Pu Dong Xin Qu, Shang Hai Shi, China",31.1807836,121.4854407,国展路812号工地生活区
271,"Hai Ming Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.28436,121.67349,海鸣路98弄
272,"Hai Na Lu, Shang Hai Shi, China",31.28541,122.02393,海纳路129弄
273,"Hai Nong Gong Lu, Feng Xian Qu, Shang Hai Shi, China",30.85909,121.56655,海农公路1668弄
274,"Hai Peng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.28825,121.67168,海鹏路380弄
275,"Haiqiaocun, Pudong, Shanghai, China, 201317",31.01037,121.61047,海桥村
276,"Hai Rong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.27986,121.67675,海容路399弄
277,"Haishen Village, Pudong, Shanghai, China, 201399",31.02598,121.79822,海沈村
278,"Hai Song Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.27714,121.67884,海松路398弄
279,"Hai Song Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.27714,121.67884,海松路52弄
280,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路1001弄
281,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路1125弄
282,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路215弄
283,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路450弄
284,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路860弄
285,"Hai Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1574,121.50148,海阳路905弄
286,"Handangcun, Pudong, Shanghai, China, 201203",31.15744999999999,121.60814,韩荡村孟将堂南宅
287,"Hang Chang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.07672,121.60895,航昌路489弄
288,"Hang Cheng Qi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201202",31.14143,121.75383,航城七路450弄
289,"Hang Chun Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.07661,121.60644,航春路169弄
290,"Hangdongcun, Pudong, Shanghai, China, 201316",31.02632999999999,121.60108,航东村
291,"Hang He Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201316",31.04236,121.58551,航鹤路1858弄
292,"Hang Rui Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.07666,121.59139,航瑞路175弄
293,"C664, Pu Dong Xin Qu, Shang Hai Shi, China, 201323",31.10158,121.7619,航亭环路399弄
294,"Hang Tou Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201316",31.03331,121.59501,航头路1688弄
295,"Hang Tou Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201316",31.03331,121.59501,航头路988弄
296,"Hang Xiu Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201316",31.07091,121.59786,航绣路50弄
297,"Heqingzhen, Pudong, Shanghai, China, 201201",31.23686,121.7235,合庆郭家宅
298,"He Jia Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200124",31.1271,121.51278,和佳路105弄
299,"He Jiong Lu, Shang Hai Shi, China",31.12251,121.50623,和炯路501弄
300,"He Jiong Lu, Shang Hai Shi, China",31.12251,121.50623,和炯路601弄
301,"He Jiong Lu, Shang Hai Shi, China",31.12251,121.50623,和炯路77弄
302,"He Long Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.34679,121.56993,和龙路55弄
303,"He Ze Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.26637,121.59405,菏泽路25弄
304,"He Ze Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.26637,121.59405,菏泽路287弄
305,"He Ze Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.26637,121.59405,菏泽路567弄
306,"828, 张家浜 Pu Dong Xin Qu, Shang Hai Shi, China, 200129",31.2711798,121.5946792,菏泽路828弄
307,"He Chi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.07928,121.59224,鹤驰路88弄
308,"He Chi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.07928,121.59224,鹤驰路99弄
309,"China, 上海市浦东新区鹤东村 邮政编码: 201316",31.0547699,121.60182,鹤东村
310,"China, 上海市浦东新区鹤鸣村 邮政编码: 201316",31.0438699,121.59405,鹤鸣村
311,"He Sha Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.08175,121.59763,鹤沙路226弄
312,"He Sha Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.08175,121.59763,鹤沙路588弄
313,"He Yong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.07676,121.60263,鹤永路751弄
314,"He Yun Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.07487,121.59559,鹤韵路549弄
315,"Heng Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.1069,121.5706,横桥路118弄
316,"Heng Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201318",31.1069,121.5706,横桥路136弄
317,"Hong Feng Lu, Shang Hai Shi, China",31.38792,121.05763,红枫路108弄
318,"358 San Men Lu, 五角场宝山区 Shang Hai Shi, China, 200439",31.31149199999999,121.4927091,红枫路358弄
319,"Shanghai, China",31.230416,121.473701,红旗村东桥队毛家塘
320,"Huzhai, Jinshan District, Shanghai, China, 201518",30.847868,121.265943,红旗村姜胡宅队江湖宅
321,"Hongqiaocun, Pudong, Shanghai, China, 201205",31.10236,121.63327,红桥村
322,"Hong Ya Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.23988,121.67393,宏雅路150弄
323,"Hong'ercun, Minhang District, Shanghai, China, 200233",31.18539,121.404785,虹二村
324,"Hongsancun, Pudong, Shanghai, China, 201209",31.253705,121.673202,虹三村赵家宅
325,"Hong Sheng Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.23882,121.68539,虹盛东路39弄
326,"Hong Sheng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.24119,121.68081,虹盛路160弄
327,"Hong Sheng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.24119,121.68081,虹盛路250弄
328,"Hongsicun, Minhang District, Shanghai, China, 200051",31.18924,121.4041,虹四村
329,"Hong Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16535,121.50201,洪山路121弄
330,"Hong Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16535,121.50201,洪山路180弄
331,"Hong Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16535,121.50201,洪山路237弄
332,"China, Shang Hai Shi, Pu Dong Xin Qu, 成山路300号 邮政编码: 200126",31.171419,121.503221,洪山路300弄
333,"Huxiangcun, Pudong, Shanghai, China, 200123",31.153024,121.518334,胡巷村
334,"Hu Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200129",31.27047,121.58092,沪东路67号
335,"China, Shang Hai Shi, Pu Dong Xin Qu, 沪东路 邮政编码: 200129",31.26956,121.581953,沪二小区
336,"Hu Nan Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03772,121.7102,沪南公路3150弄
337,"Hu Nan Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03772,121.7102,沪南公路3219号
338,"Hu Nan Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03772,121.7102,沪南公路3468弄
339,"Hu Nan Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03772,121.7102,沪南公路8595弄
340,"Hu Nan Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03772,121.7102,沪南公路9399弄
341,"China, Shang Hai Shi, Pu Dong Xin Qu, 沪南路1087号 邮政编码: 200125",31.18116,121.55589,沪南路1087号
342,"Hu Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16853,121.5608,沪南路1361弄
343,"China, Shang Hai Shi, Pu Dong Xin Qu, 沪南路2000号 邮政编码: 201315",31.16491,121.56234,沪南路2000号
344,"Hu Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16853,121.5608,沪南路2421弄
345,"Hu Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16853,121.5608,沪南路2688弄
346,"Hu Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16853,121.5608,沪南路2888弄
347,"Hua Mu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2124496,121.5562614,花木路500弄
348,"Huaqiangcun, Pudong, Shanghai, China, 201315",31.14852599999999,121.549372,花墙村
349,"Hua Feng Lu, Shang Hai Shi, China",31.19166,121.50911,华丰路50弄
350,"China, Shang Hai Shi, Pu Dong Xin Qu, 华丰路51弄 邮政编码: 200011",31.192429,121.507356,华丰路51弄
351,"Hualucun, Pudong, Shanghai, China, 201202",31.194553,121.736234,华路村赵家宅
352,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路1152弄
353,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路1348弄
354,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路1801弄
355,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路1881弄
356,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路2079号
357,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路2110弄
358,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路2139弄
359,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路2345弄
360,"Hua Xia Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2011,121.70835,华夏东路858弄
361,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路1255弄
362,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路1278弄
363,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路1500弄
364,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路200弄
365,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路350弄
366,"Hua Xia Er Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18464,121.68658,华夏二路728弄
367,"China, Shang Hai Shi, Huang Pu Qu, 雁荡路55弄 邮政编码: 200025",31.219976,121.469887,华夏一路55弄
368,"Huaxingcun, Pudong, Shanghai, China, 201200",31.2004,121.71513,华星村
369,"Hua Xiu Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.18449,121.52882,华绣路255弄
370,"Huandong Center Village, Pudong, Shanghai, China, 201210",31.18665,121.65832,环东中心村
371,"Huan Lin Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.1455,121.5287,环林东路271弄
372,"Huan Lin Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.1455,121.5287,环林东路742弄
373,"Huan Lin Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.1455,121.5287,环林东路799弄
374,"Huan Lin Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.1455,121.5287,环林东路879弄
375,"Huan Lin Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.14183,121.52193,环林西路618弄
376,"Huan Lin Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200123",31.14183,121.52193,环林西路777弄
377,"Huan Long Lu, Tangqiao, Pu Dong Xin Qu, Shang Hai Shi, China, 200127",31.204,121.5259,环龙路439弄
378,"Huan Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1375339,121.6042534,环桥路1136弄
379,"Huan Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1375339,121.6042534,环桥路1488弄
380,"Huan Qing Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.23437,121.72803,环庆东路820弄
381,"Huan Zhen Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201316",31.02259,121.60416,环镇东路185弄
382,"China, Shang Hai Shi, Pu Tuo Qu, 光新路200弄 邮政编码: 200061",31.252316,121.431895,环镇东路200弄
383,"Huangloucun, Pudong, Shanghai, China, 201205",31.16171,121.66381,黄楼村谢家宅
384,"Huangloucun, Pudong, Shanghai, China, 201205",31.16171,121.66381,黄楼村张家宅
385,"Huinancun, Pudong, Shanghai, China, 201321",31.040516,121.735975,汇南村
386,"Huilongcun, Pudong, Shanghai, China, 201322",31.09477,121.71339,会龙村
387,"Huidongcun, Pudong, Shanghai, China, 201399",31.0402,121.77662,惠东村
388,"Huojiancun, Pudong, Shanghai, China, 201205",31.139302,121.608548,火箭村
389,"Huo Xiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201203",31.19808,121.59538,藿香路238弄
390,"Jikoucun, Pudong, Shanghai, China, 201210",31.21497,121.6612,机口村
391,"Ji Can Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201322",31.11063,121.70664,吉灿路17弄
392,"Ji Jing Bei Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.34442,121.58245,季景北路185弄
393,"Ji Jing Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200137",31.33607,121.58927,季景路370弄
394,"Jiqiaocun, Pudong, Shanghai, China, 201300",31.05819,121.69143,季桥村
395,"Ji Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.15137,121.48584,济阳路65弄
396,"Ji Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.15137,121.48584,济阳路95弄
397,"Jia Jing Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.27046,121.6113413,佳京路455弄
398,"Jia Jing Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.27046,121.6113413,佳京路99弄
399,"Jia Le Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.26881,121.61332,佳乐路255弄
400,"China, Shang Hai Shi, Bao Shan Qu, Yong Qing Lu, 永清路171弄1-12号 邮政编码: 200940",31.387958,121.497071,建中路171弄
401,"China, Shang Hai Shi, Pu Dong Xin Qu, 乳山路285弄 邮政编码: 200082",31.240026,121.534545,建中路285弄
402,"Jiang Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.35237,121.55841,江东路1217弄
403,"China, Shang Hai Shi, Pu Dong Xin Qu, 江东路238号 邮政编码: 201203",31.20611,121.61594,江东路238号
404,"Jiangqiaocun, Pudong, Shanghai, China, 201314",31.047168,121.661042,蒋桥村
405,"Jiebangcun, Pudong, Shanghai, China, 201205",31.11435,121.65238,界浜村
406,"China, 上海市浦东新区界龙村 邮政编码: 201200",31.1756399,121.68343,界龙村孙家宅
407,"Jinbangcun, Pudong, Shanghai, China, 200136",31.257981,121.563977,金浜村
408,"Jin Gang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.23951,121.61686,金港路199弄
409,"China, Shang Hai Shi, Pu Dong Xin Qu, 金港路333号 邮政编码: 201206",31.2548,121.61265,金港路333号
410,"Jin Gao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.27834,121.60997,金高路1617弄
411,"Jin Gao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.27834,121.60997,金高路2131弄
412,"China, 上海市浦东新区金光村 邮政编码: 201208",31.2957599,121.63806,金光村
413,"Jin Hu Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.24945,121.60432,金沪路1218弄
414,"Jin Hu Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.24945,121.60432,金沪路99弄
415,"Jin Ji Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2689405,121.63159,金吉路33弄
416,"Jinjiabang, Qingpu District, Shanghai, China, 201706",31.243805,121.177358,金家浜
417,"Jin Kou Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200136",31.24857,121.57803,金口路155弄
418,"Jin Kou Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200136",31.24857,121.57803,金口路471弄
419,"Jin Kui Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.23909,121.62698,金葵路1315弄
420,"Jin Kui Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.23909,121.62698,金葵路945弄
421,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路1221弄
422,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路1498弄
423,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路1502弄
424,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路1504弄
425,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路1508弄
426,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路2552弄
427,"301弄 Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200136",31.26650039999999,121.5724347,金桥路301弄
428,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路351弄
429,"China, Shang Hai Shi, Pu Dong Xin Qu, Jin Qiao Lu, 金桥路835弄16号-31号 邮政编码: 200136",31.259246,121.578312,金桥路835弄
430,"China, Shang Hai Shi, Pu Dong Xin Qu, 金桥路899号 邮政编码: 200136",31.25815,121.57893,金桥路899号
431,"Jin Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24782,121.59299,金桥路989弄
432,"Jinshicun, Qingpu District, Shanghai, China, 201709",31.26024,121.1496,金石村
433,"Jin Tai Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.25012,121.58585,金台路115弄
434,"Jin Tai Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.25012,121.58585,金台路181弄
435,"Jin Xiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.2764,121.67721,金晓路289弄
436,"Jin Xiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.2764,121.67721,金晓路96弄
437,"Jinxingcun, Fengxian District, Shanghai, China, 201403",30.992187,121.521213,金星村
438,"China, Shang Hai Shi, Hong Kou Qu, 东余杭路1140弄 邮政编码: 200086",31.259731,121.507237,金杨路1105弄
439,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路1155弄
440,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路273弄
441,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路308弄
442,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路685弄
443,"China, Shang Hai Shi, Pu Dong Xin Qu, Jin Yang Lu, 金杨路750弄29-69号 邮政编码: 201206",31.252711,121.583686,金杨路750弄
444,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路757弄
445,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金杨路758弄
446,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,金业路58弄
447,"Jinyuancun, Pudong, Shanghai, China, 201312",30.981476,121.781394,金园村
448,"Jin Zuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.28234,121.67566,金钻路398弄
449,"Jin Zuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.28234,121.67566,金钻路669弄
450,"Jin An Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201204",31.20303,121.54324,锦安东路458弄
451,"Jin An Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201204",31.20303,121.54324,锦安东路88弄
452,"Jin He Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.20301,121.53621,锦和路289弄
453,"Jin He Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.20301,121.53621,锦和路99弄
454,"Jin Xiu Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2421995,121.6435619,锦绣东路418弄
455,"Jin Xiu Lu, Shang Hai Shi, China",31.14437,121.54812,锦绣路666弄
456,"886 Shang Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.175458,121.494952,锦绣路800弄
457,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,进贤路155弄
458,"Jingsaicun, Pudong, Shanghai, China, 201208",31.3021,121.65055,竞赛村
459,"Jing Hai Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201399",31.05336,121.76872,靖海路525弄
460,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路1070弄
461,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路151弄
462,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路199弄
463,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路520弄
464,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路688弄
465,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路699弄
466,"Ju Jia Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.25057,121.56732,居家桥路737弄
467,"Ju Feng Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.27977,121.62099,巨峰路176弄
